place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJfYQerOt9j4ARW3HQCGMPSeo,West Portal Branch Library,37.7413787,-122.4662067,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.3,43,NA
ChIJfyYULTx-j4ARneg74aUkYTY,Deepistan National Parklet,37.7578238,-122.421124,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,5,2,NA
ChIJfz8e_0eHhYARlpbT9AQ9fI4,San Francisco Recreation & Park Department,37.7790488,-122.4582964,Park,park,park; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJFZMe5Rx-j4ARJ12lIUdLNFw,Noe-Beaver Mini Park,37.764924,-122.433309,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.4,12,NA
ChIJFZTs1f1_j4ARsoHF3944NM8,Addis Kidan Church,37.7148634,-122.4462625,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4.2,5,NA
ChIJG_bIJih-j4ARxqBUWrFtz-c,Vega Coffee,37.7745325,-122.4109518,Social Business,cafe,art_gallery; cafe; food; point_of_interest; store; establishment,OPERATIONAL,4.7,119,NA
ChIJG_NWoVuHhYARvk9z_BRo1mo,San Francisco Elim Church,37.7658844,-122.4619967,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4.5,2,NA
ChIJG19vWO19j4ARgdBMxv5H4-Q,Parkside Community Church: The Lighthouse SF,37.741171,-122.480756,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4.3,12,NA
ChIJG1N6lgV9j4ARiTfzQ6fsfnY,Carl Larsen Park,37.7392919,-122.4760214,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.4,42,NA
ChIJg2Ae_21-j4ARQH4kgEdg-nw,29th & Diamond Open Space,37.7436189,-122.4352328,Park,park,park; point_of_interest; establishment,OPERATIONAL,3.6,5,NA
ChIJg2Yuo759j4AR080L0Ac-OQM,My Cup of Tea,37.7323821,-122.474348,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,4.3,194,NA
ChIJg38KQrF9j4ARjM51yJj9JSI,Pine Understory Garden,37.7228008,-122.4793186,Park,garden,park; university; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJG47mUI6AhYAR9J0cCLnVjZA,Union Square Plaza Hotel,37.7871805,-122.4104907,Park,square,lodging; point_of_interest; establishment,OPERATIONAL,3.5,371,NA
ChIJG4BfvVl-j4ARigns2HVOXOM,Martha & Bros. Coffee Co.,37.7390148,-122.4147927,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,4.6,321,NA
ChIJg4qwGKeHhYARo41FFI_aOss,Ocean Beach Cafe,37.7745416,-122.5099581,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,4.9,159,NA
ChIJG50gsux9j4ARZy24HgKGZjw,Community of Christ,37.7431967,-122.4689664,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4.3,4,NA
ChIJg67PeyeBhYAROkno8i7ZxlI,The Interval at Long Now,37.8066031,-122.4321667,Social Business,cafe,cafe; museum; bar; food; point_of_interest; store; establishment,OPERATIONAL,4.7,584,NA
ChIJg6S8ApF9j4ARunC5C8IUvw0,Juan Bautista Community Garden,37.7182084,-122.4801457,Park,garden,park; point_of_interest; establishment,OPERATIONAL,4.5,11,NA
ChIJg72_tW5_j4ARDHw-Z1H6SE4,The Little Red Hen Community Garden,37.7450012,-122.4410046,Park,garden,park; point_of_interest; establishment,OPERATIONAL,5,3,NA
ChIJG99jlxR-j4AR5fLH2tgiJRg,Noe Valley Town Square,37.751372,-122.4289705,Park,square,park; point_of_interest; establishment,OPERATIONAL,4.6,40,NA
ChIJG99jlxR-j4AR5fLH2tgiJRg,Noe Valley Town Square,37.751372,-122.4289705,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.6,40,NA
ChIJg9lQuWGAhYARoYu45SRPZm8,LawyersWriting,37.7939818,-122.3996747,Social Business,bookstore,book_store; point_of_interest; store; establishment,CLOSED_TEMPORARILY,4,1,TRUE
ChIJg9ocqyV_j4ARbb2rhc6mlrM,Bay View Children's Play Area,37.725825,-122.3935067,Park,park,park; point_of_interest; establishment,OPERATIONAL,3.7,21,NA
ChIJgaITP0d_j4ARcCgp-dojkP8,Mission Mobile Public Library,37.751969,-122.4198708,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJGdPmy5p9j4ARMmC4U1L9LeA,Lou's Cafe,37.7429869,-122.4824415,Social Business,cafe,cafe; restaurant; food; point_of_interest; establishment,OPERATIONAL,4.7,255,NA
ChIJgQ6LyKeAhYARZwoKi_poszs,Duboce Park Playground,37.76941,-122.4336931,Park,park,point_of_interest; establishment,OPERATIONAL,4.7,79,NA
ChIJgRMkl7J9j4AR56BoZtmqiME,Gram Cafe,37.7270581,-122.4771135,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,4,276,NA
ChIJgSgwP1KHhYARg5fpG_CfGYM,Park Branch Library,37.7701548,-122.4510289,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.5,45,NA
ChIJgSmBzxB_j4ARfcsfdNrbLsI,James Memorial Church of God,37.7298398,-122.388179,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,CLOSED_TEMPORARILY,0,0,TRUE
ChIJGSOGDll-j4ARmB7ReEnHqMo,Bernal Heights Recreation Center,37.7383287,-122.4160171,Community Space,community center,park; point_of_interest; establishment,OPERATIONAL,4,9,NA
ChIJgSqBnZaHhYARhZdyjXrqU-E,Java Beach Cafe,37.760458,-122.5089426,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,4.4,1283,NA
ChIJgT8-R6aHhYARhSQG4Voq6L8,Simple Pleasures Cafe,37.7759728,-122.4958428,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,4.6,384,NA
ChIJGT98Wg-HhYAR-M3CrbUiuf4,Cafe Enchante,37.7798444,-122.4856472,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,4.4,338,NA
ChIJGTDJF_59j4ARUraPc7mH_cI,Tank Hill,37.7599053,-122.447707,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.8,593,NA
ChIJGTLadJOAhYARipNU-dHag34,St Francis Memorial Hospital Library,37.7897456,-122.4169202,Community Space,library,library; point_of_interest; establishment,CLOSED_TEMPORARILY,1,2,TRUE
ChIJgw749-p9j4ARfy63JpFSVGk,Peet's Coffee,37.740337,-122.466617,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,4.4,200,NA
ChIJGWb77Md_j4AR3jhb3kq4-3M,Creative Ideas Cafe,37.7118078,-122.4048045,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,0,0,NA
ChIJgwPVLBqHhYARDxgRIgP6Zko,Golden Gate National Recreation Area - Lands End,37.7858221,-122.5069463,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.8,12,NA
ChIJgXCr_HyAhYARwuh0KYbwaMc,Equator Coffees,37.7865733,-122.398288,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,CLOSED_TEMPORARILY,4.6,272,TRUE
ChIJgXItsdl-j4AR6ddjjd7sHgo,Visitacion Valley Branch Library,37.712455,-122.407886,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.7,36,NA
ChIJgxIYp4CAhYARLODK09O1p8s,Shipley Square Homeowners' Association,37.78139970000001,-122.40076,Park,square,point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJgXUHKOd9j4ARnB5OVmTGyUg,herchurch,37.7450003,-122.4532291,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,3.4,17,NA
ChIJgy8-lreAhYAR75UKxHTlYfs,Hamilton Park,37.784588,-122.4350898,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.2,5,NA
ChIJGygHL2d-j4ARBVrNYhWBwqQ,Arlington Community Garden,37.7370711,-122.4264188,Park,garden,park; point_of_interest; establishment,OPERATIONAL,4.1,16,NA
ChIJgyxx6Y-AhYARxePDEkX8ufc,GLIDE Memorial Church,37.7852058,-122.4113998,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4.4,327,NA
ChIJgZ1NnyN9j4AR94QtV3jkz18,New life church of the Nazarene,37.742435,-122.457983,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJGzD_VaV_j4ARXsfoRJmwqn8,Noe Cafe,37.7485034,-122.4292159,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,4.7,170,NA
ChIJgZQ3j0-HhYARHGdC0FXeNq4,Peacock Meadow,37.771571,-122.457653,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.7,387,NA
